name,threads,outer,inner,N,nnz,diarow_sd,diarow_mflops,diarow_sum,bdiarow_sd,bdiarow_mflops,bdiarow_sum,diannz_sd,diannz_mflops,diannz_sum,bdiannz_sd,bdiannz_mflops,bdiannz_sum
adder_dcop_25,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_04,5,30,25000,1220,5884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_37,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_42,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_13,5,30,5000,1813,11245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_19,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_42,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_19,5,30,5000,1813,11245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_10,5,30,5000,1813,11232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_01,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_13,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_47,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_43,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_43,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_10,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_44,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_trans_01,5,30,250000,430,1614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_42,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_11,5,30,5000,1813,11243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_22,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_69,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_24,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_38,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_39,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_19,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_48,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_34,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_40,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_31,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_44,5,30,5000,1813,11245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_11,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_41,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_03,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_56,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_31,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_07,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_25,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_36,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_trans_02,5,30,5000,1814,14579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_03,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_44,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_17,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_50,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_46,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_32,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_11,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_09,5,30,5000,1813,11239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_38,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_29,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ASIC_680k,5,30,25,682862,2638997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_56,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_15,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_51,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_01,5,30,5000,1813,11156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_06,5,30,5000,1813,11224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_49,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_20,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_65,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_28,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_49,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_28,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_07,5,30,5000,1813,11226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mult_dcop_03,5,30,500,25187,193216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_45,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_36,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_57,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_46,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_24,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_trans_01,5,30,25000,1220,7382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mult_dcop_01,5,30,500,25187,193276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_40,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_58,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_45,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_23,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_18,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_48,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_55,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_27,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ASIC_320k,5,30,25,321821,1931828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_38,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_27,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_51,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_16,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_39,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_09,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_62,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_33,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_02,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_17,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_39,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_55,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_59,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_23,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cryg2500,5,30,5000,2500,12349,2170.61073455,21921.3017751,56095,1153.32098222,20134.2391304,56095,2935.80925381,20467.9558011,56095,1780.40258204,21169.7142857,56095
bfwa782,5,30,25000,782,7514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bfwb398,5,30,25000,398,2910,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bfwb782,5,30,25000,782,5982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tols340,5,30,25000,340,2196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tub100,5,30,250000,100,396,309.917852059,1637.26571114,3016,111.874471926,1108.82956879,3016,355.24846095,1646.79789299,3016,102.310591447,1181.14933386,3016
pde225,5,30,250000,225,1065,133.351687952,3353.97858493,24952,50.756790771,2429.65779468,24952,231.704906151,3487.99126638,24952,54.1544294338,2524.09543372,24952
rdb200,5,30,250000,200,1120,243.473241937,3702.88737051,48553,40.3902686756,2132.5209444,48553,140.042133872,2910.09873549,48553,43.2451047296,1934.59235375,48553
bfwa398,5,30,25000,398,3678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rdb2048,5,30,5000,2048,12032,623.434468726,14733.0612245,47788,887.528916246,12194.5945946,47788,951.891768668,16557.7981651,47788,820.065025782,14323.8095238,47788
olm100,5,30,250000,100,396,63.0431988896,1985.29411765,797,69.3412628981,1016.94915254,797,38.0004981638,1586.11481976,797,56.2907895983,966.639544345,797
dwb512,5,30,25000,512,2500,209.889317732,4208.75420875,56146,178.556895369,3818.73727088,56146,301.368127412,4266.2116041,56146,203.914150924,3906.25,56146
pde900,5,30,25000,900,4380,725.976267411,12514.2857143,37212,326.912720383,10412.044374,37212,804.102212233,12514.2857143,37212,271.406665533,10412.044374,37212
rdb1250,5,30,25000,1250,7300,695.524301911,12542.9553265,32888,399.689982131,11139.3692777,32888,518.189337711,12153.1631521,32888,441.278876433,10528.8461538,32888
lop163,5,30,250000,163,935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
odepa400,5,30,250000,400,1201,288.968413357,6620.72767365,29842,53.3985809775,3329.94454713,29842,227.022448067,4879.46912243,29842,72.6695602996,3089.52152289,29842
cdde1,5,30,25000,961,4681,526.07244637,9618.49315068,46062,317.950294202,8668.51851852,46062,452.40728601,9738.55755895,46062,232.072192721,8562.80487805,46062
qh768,5,30,25000,768,2934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dw1024,5,30,5000,2048,10114,168.625024524,6653.94736842,46240,193.199624187,6442.03821656,46240,126.449948747,6698.01324503,46240,208.934586806,6553.34773218,46240
ck656,5,30,25000,656,3884,61.8203107063,3017.08959089,5103,62.5603583078,2452.02020202,5103,72.1371439598,2899.95022399,5103,53.4017811918,2368.29268293,5103
rdb1250l,5,30,25000,1250,7300,632.100311916,12807.0175439,6066,583.357402222,10735.2941176,6066,451.421396368,12358.9164786,6066,367.524795552,10788.1773399,6066
rw136,5,30,250000,136,479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rbsa480,5,30,5000,480,17088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rdb5000,5,30,5000,5000,29600,1930.71448253,23680.0,56695,688.230178668,22367.7581864,56695,1008.6776168,21501.2106538,56695,586.984679704,19910.3139013,56695
pde2961,5,30,5000,2961,14585,2540.81732645,22323.9795918,13189,886.352330228,20446.2616822,13189,1296.52990123,23651.3513514,13189,1121.00084388,20542.2535211,13189
dw8192,5,30,5000,8192,41746,652.819816515,16285.8257477,29298,1479.75363311,16328.2920469,29298,1400.85512876,14751.2367491,29298,610.094329404,15893.1472081,29298
mhd4800a,5,30,500,4800,102252,327.866603855,9102.55192878,38667,661.189141367,8616.74157303,38667,342.820852675,9075.62130178,38667,1288.17596299,8202.03208556,38667
cdde3,5,30,25000,961,4681,397.593504843,9631.6872428,63831,346.2739313,8573.26007326,63831,451.812151348,9711.61825726,63831,303.756283043,8625.92137592,63831
qh882,5,30,25000,882,3354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tols2000,5,30,25000,2000,5184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dw4096,5,30,5000,8192,41746,880.245529474,16201.5523933,29298,969.181694529,16833.0645161,29298,492.710574762,14980.6220096,29298,769.543661978,15635.2059925,29298
cdde5,5,30,25000,961,4681,314.049497107,9579.12687585,5730,222.402138726,8594.24724602,5730,350.686019259,9618.49315068,5730,235.056234611,8562.80487805,5730
cdde2,5,30,25000,961,4681,402.304096861,9711.61825726,40400,259.26641846,8510.90909091,40400,409.36564473,9698.20441989,40400,301.747951269,8636.53136531,40400
rdb2048_noL,5,30,5000,2048,12032,760.315321997,14793.442623,22734,645.091329517,12845.5516014,22734,2538.92070642,14854.3209877,22734,1541.03281863,13368.8888889,22734
rdb450,5,30,25000,450,2580,705.739549212,9063.23185012,13069,214.634803341,6028.03738318,13069,534.603342481,8079.33194154,13069,202.069080584,5657.89473684,13069
bwm2000,5,30,25000,2000,7996,527.840672929,17407.8374456,31053,768.003306583,14992.5,31053,437.580881343,17382.6086957,31053,691.795568409,14992.5,31053
odepb400,5,30,250000,400,399,650.54084826,8066.03773585,13,173.414596009,4006.02409639,13,465.162058909,8417.72151899,13,142.872080987,3955.71711831,13
cdde6,5,30,25000,961,4681,548.219767397,9592.21311475,51488,232.072192721,8562.80487805,51488,416.182010027,9644.91758242,51488,265.550208242,8594.24724602,51488
ck400,5,30,25000,400,2860,220.810492868,3075.2688172,56720,95.0687024959,1924.62987887,56720,262.967760663,3129.10284464,56720,105.385782223,2010.30927835,56720
rdb968,5,30,25000,968,5632,675.769354291,10533.6658354,30895,294.747824892,8790.84287201,30895,577.96410506,10365.6441718,30895,241.903466742,8673.51129363,30895
ck104,5,30,250000,104,992,56.579228141,1047.00253307,2255,51.5296046993,978.49674492,2255,67.1342956499,1151.16818815,2255,45.2755125337,990.01996008,2255
olm5000,5,30,5000,5000,19996,1577.24914957,18746.25,28702,3.63797880709e-12,18178.1818182,28702,1437.11669039,17591.7888563,28702,578.821540977,16709.7493036,28702
cryg10000,5,30,5000,10000,49699,3934.93210154,29999.3963783,6280,1795.96238475,28453.6259542,6280,1474.30575245,31455.0632911,6280,2130.81596181,27920.7865169,6280
tub1000,5,30,25000,1000,3996,313.834440306,10878.4029038,10727,422.684008457,8490.08498584,10727,328.800739384,10608.8495575,10727,189.888061986,8686.95652174,10727
bfwb62,5,30,250000,62,342,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
olm1000,5,30,25000,1000,3996,452.828316717,9207.37327189,10869,263.11796188,7300.85261876,10869,373.465694208,8442.25352113,10869,196.995618919,6795.91836735,10869
tols1090,5,30,25000,1090,3546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bfwa62,5,30,250000,62,450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mhda416,5,30,25000,416,8562,127.827806768,3278.78478427,56904,77.7692018622,2662.86543645,56904,85.5675508798,3343.66050508,56904,65.4017338956,2615.14966402,56904
af23560,5,30,500,23560,460598,351.848072774,18647.6923077,36922,1641.95141373,18522.7077748,36922,762.437460191,16769.3446602,36922,1155.88457459,17337.4404015,36922
rbsb480,5,30,5000,480,17088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dw256B,5,30,25000,512,2500,279.481529738,4280.82191781,56146,129.66552396,3822.62996942,56146,204.675878593,4175.94654788,56146,168.565641207,3877.97311272,56146
mhd4800b,5,30,5000,4800,27520,280.934649205,9022.95081967,12930,379.021930078,8663.16894019,12930,363.854806961,8511.34020619,12930,689.910354475,7984.52611219,12930
olm2000,5,30,25000,2000,7996,978.820535787,13051.1425462,10944,629.313802437,11379.5066414,10944,519.150095922,12377.7089783,10944,281.812698933,10632.9787234,10944
mhd3200a,5,30,2500,3200,68026,225.802216526,9681.11954459,57647,844.750238492,8804.05522002,57647,301.621989351,8228.9516129,57647,598.221979108,7825.07668712,57647
mhdb416,5,30,25000,416,2312,345.328049754,2266.66666667,44966,181.701056333,1721.94637537,44966,264.374363163,2471.84604419,44966,124.782215496,1773.00613497,44966
rw5151,5,30,5000,5151,20199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rdb200l,5,30,250000,200,1120,285.018682824,3862.95700161,45963,39.2300593287,2127.12079007,45963,179.865015468,2919.7080292,45963,39.0896754784,1906.05854323,45963
tols4000,5,30,25000,4000,8784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dw2048,5,30,5000,2048,10114,659.516433117,10721.5547703,46240,1169.8440568,9030.35714286,46240,614.575486734,10683.8028169,46240,275.958017393,10013.8613861,46240
tols90,5,30,250000,90,1746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
qh1484,5,30,25000,1484,6110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cdde4,5,30,25000,961,4681,265.312126876,9488.51351351,19301,191.650881747,8521.23786408,19301,503.53120289,9738.55755895,19301,271.588276699,8531.59173755,19301
bwm200,5,30,250000,200,796,346.823105066,3098.8839865,2056,146.707832394,2482.84466625,2056,458.185764698,3060.75365291,2056,194.357612415,2482.32848233,2056
olm500,5,30,250000,500,1996,400.577189832,6194.90999379,19789,54.7117374006,4313.49949575,19789,324.453676319,5527.04448957,19789,50.4332250398,4060.21155411,19789
dwa512,5,30,25000,512,2480,331.117837786,4650.0,23087,170.858817275,3932.34672304,23087,307.387329334,4439.14081146,23087,146.880274611,3895.28795812,23087
rdb3200l,5,30,5000,3200,18880,2345.03944514,21953.4883721,12988,928.727937835,20374.1007194,12988,888.190912127,20447.6534296,12988,1733.81625886,17755.4858934,12988
mhd3200b,5,30,5000,3200,18316,379.682200639,7652.92479109,64989,336.32283569,7326.4,64989,144.413012322,7917.57925072,64989,169.780979994,7475.91836735,64989
rdb450l,5,30,25000,450,2580,440.003204591,9020.97902098,4200,186.938061674,6037.44149766,4200,628.955157816,7786.72032193,4200,168.998567953,5776.11940299,4200
rw496,5,30,250000,496,1859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rdb800l,5,30,25000,800,4640,894.620455235,15535.7142857,33912,271.962924635,9050.71521456,33912,729.177647158,11118.2108626,33912,211.826742811,8000.0,33912
dw256A,5,30,25000,512,2480,301.638264225,4564.41717791,23087,197.692576546,3940.6779661,23087,489.817166294,4514.5631068,23087,169.941043246,3911.67192429,23087
airfoil_2d,5,30,500,14214,259688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msdoor,5,30,25,415863,19173163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MISKnowledgeMap,5,30,2500,2427,57022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Pd,5,30,5000,8081,13036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
TS,5,30,5000,2142,45262,58.7337895182,5155.12528474,53870,305.477229463,4894.95313627,53870,75.1514636808,5038.44155844,53870,117.222636083,5034.70522803,53870
Kaufhold,5,30,5000,8765,42471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Harvard500,5,30,25000,500,2636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Kuu,5,30,500,7102,340200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
pivtol,5,30,250000,102,306,17.6012465044,2069.43192065,61059,20.2849167808,1249.65967874,61059,13.7583253589,2183.63463368,61059,7.29134768024,1273.23162275,61059
Muu,5,30,500,7102,170134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Sieber,5,30,5000,2290,14873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tomography,5,30,5000,500,28726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
amazon0302,5,30,25,262111,1234877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
email-EuAll,5,30,500,265214,420045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
as-Skitter,5,30,25,1696415,22190596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella09,5,30,5000,8114,26013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella05,5,30,5000,8846,31839,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
soc-Slashdot0902,5,30,500,82168,948464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
web-BerkStan,5,30,25,685230,7600595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
web-Google,5,30,25,916428,5105039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
as-735,5,30,5000,7716,26467,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
soc-sign-Slashdot090221,5,30,500,82144,549202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella08,5,30,5000,6301,20777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cit-Patents,5,30,25,3774768,16518948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
roadNet-PA,5,30,25,1090920,3083796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
email-Enron,5,30,500,36692,367662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
web-Stanford,5,30,25,281903,2312497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
as-caida,5,30,500,31379,106762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
wiki-Talk,5,30,25,2394385,5021410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella30,5,30,2500,36682,88328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cit-HepTh,5,30,500,27770,352807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
wiki-Vote,5,30,500,8297,103689,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
web-NotreDame,5,30,25,325729,1497134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
soc-Slashdot0811,5,30,500,77360,905468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
amazon0505,5,30,25,410236,3356824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
amazon0312,5,30,25,400727,3200440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ca-CondMat,5,30,500,23133,186936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
roadNet-TX,5,30,25,1393383,3843320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ca-HepTh,5,30,2500,9877,51971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
soc-sign-Slashdot081106,5,30,500,77357,516575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella24,5,30,2500,26518,65369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
soc-sign-epinions,5,30,500,131828,841372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ca-HepPh,5,30,500,12008,237010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella04,5,30,5000,10879,39994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
soc-Epinions1,5,30,500,75888,508837,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ca-GrQc,5,30,5000,5242,28980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella31,5,30,500,62586,147892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
soc-sign-Slashdot090216,5,30,500,81871,545671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
roadNet-CA,5,30,25,1971281,5533214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ca-AstroPh,5,30,500,18772,396160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella25,5,30,2500,22687,54705,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Oregon-2,5,30,2500,11806,65460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Oregon-1,5,30,5000,11492,46818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella06,5,30,5000,8717,31525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
